,text,lang,is_valid
9267, sundar ramasamy fans lam thalli poi veladunga. thevayillama katharama unga actorku support panni jeika vainga,3,0
4414,movie ok aanu.    entertaining movie,4,0
7294,the usually non brings,1,0
13692,keenab poora sentence ka mean bataoge,2,0
21315,runcorn was becoming an industrialised and highly polluted town,1,0
7566,ajeebo gareeb baate kar rahee hai aap,2,0
20093, arjun reddy bgm poole thonniyathu enniku mathram aano?,4,0
1386,and twenty seven minute late hai,2,0
17641,constantine ii was at first constanss guardian,1,0
92,aapaka kya chal raha hai,2,0
4380, ravananaya avane nerkkunere nilkkan oru maha avatharam thanne vendi varum #mamangam #mammookka,4,0
15055," nalla kadhai erukra padathuku lam trailer ku ivlo alaparai ila, edo cartoon kadhai eduthu vechutu ayyayoo",3,0
3777,pla number toh dedo,2,0
14170,marana waiting thalaivaaaaa      asuran entry soon,3,0
16962,the also a a,1,0
19388,bachelor of technology fourth year student,2,0
12490, vishu stephen kondupoyinn parayan paranju ejjathi pwoli,4,0
137,ente jeevante jeevanaya ichayoiii niga muthanu kalkkiyeee kalkki,4,0
8449,she is a researcher on adolescent drug and alcohol use,1,0
15901,bas aaj to aapase hee baat karanee hai pooree raat,2,0
13281,to lunch kahaan karogee,2,0
10959,fuddu h yr ye app,2,0
21436,virtually nothing is known about bromes private life,1,0
5334, biggest blockbuster nu solravanga like podalam,3,0
22565,mujhe koee message nahin aa raha tha par,2,0
214,52 of the population are female,1,0
17065," had no idea, we'd get an indian power rangers movie, this soon",3,0
13430,ikka polechuu vendum .....marna mass anuu,4,0
17043,mangalore lies on the backwaters of the netravati river and gurupura rivers,1,0
4544,is din leave le lie hai,2,0
2663, last ikkede varavum ഡയലോഗും  mass,4,0
13398, ommala marana mass scene (ulla porathuku munadi) ah trailr laye potengalae ya... apo padam epdi irukum... 🥰🥰🥰🥰,3,0
17318,hmm but i prefer man first,2,0
18856, kurre  ekka duranthangla unlike thudangitt indalla,4,0
15221,subah panch baje pahunch jaungee,2,0
22054, amboo polichuu ikkaa pwolikum film,4,0
1261, vfx ipadi sothapuringalae ba. enga expectation thalaivara nala vfx la massa pakanum. vfx update pannunga pls. mokka panidathinga.,3,0
14141,that you cant prove that perception is reliable,1,0
14875,an artbook entitled tokyo babylon photographs was released on april 1996 ,1,0
3692, trailer il thanne full story undallo! padam kidilan aakatte🤓,4,0
11471, thala mazzzz ultimate vera lvl..luvvv uuuuu thala...,3,0
8242,chashma zaroor lagate honge tum jee,2,0
3598,maha avatharan aaya avane ellathakkan oru maha avatharam thanna vendy varum waiting ikkaaa,4,0
1997,it also inherited the rank badges of the royal arms and a crown respectively,1,0
2744,are bhaee bhaee bhaee,2,0
14113, bgm sounds like arjun reddy bgm.! ?,3,0
9946, thala ikku etha maari oru movie vera leval la irukka pothu marana waiting,3,0
6417,meree email fill karo,2,0
18602, bigil movie vera varudhu onga padam,3,0
1979, enna da onnume puriyala enna da nadakkuthu,3,0
11866,both works are from 13th century iceland,1,0
759, 1:34 side ill nikkunnath prithviraj alle,4,0
3123, un like adaichavarkk nadu viral namaskkaram,4,0
13219, heavy massss..padam super vere level... rajinism,3,0
21222, dai siva vera yethavathum panniraathinga da paathu,3,0
1522,comparisons between lmwhs prepared by similar processes vary,1,0
11167, thala movie name is very mikkai,3,0
21830,his y home,1,0
9904,link bhej raha hu check kar lo,2,0
3060, ithippo enthinulla purappadanavo randalum koodi suraj  soubi,4,0
13583,the superellipse is further generalized as,1,0
1728, sunny chachi ne kaanan trailer kandavar like adi,4,0
19213, padam flop aakumenn  thoonunnavarkk like adikkanulla sthalam..,4,0
7526, made in china. appam pottaanum pottaathirikkaanum chance ind.,4,0
1014,tum kahaan ke ho,2,0
2134,she had temples at caesarea maritima antioch alexandria and constantinople,1,0
14159, 38k views 20k like polichu,4,0
11132, oru vela ellam avan seyal padam maathiri irukkumo?,3,0
12406, movie hit akum enn urappulavar hit like,4,0
14974,because committed ko time nahi milata h na,2,0
19893, nice,3,0
2302, ijjathi mwone keduu rajevetan messs waiting mwone. .  dislike adicha guhan fens angot mari nin valich ooombiko,4,0
14400, naanga padam pakkavey varamattom idhula unaa pakka vera varunuma poma,3,0
274,chalo mein chalata hoon,2,0
18736, kaithi movie kand trailer kaanunna malayalikal adi like ...  vere level movie,3,0
1045, iyoooooo mudilaya waiting ub............eppo than intha padatha papanoooo.....thalaivar thalaivar than ya......,3,0
17628, ipdi neraiya neraiya neraiya views venummmm,3,0
14391,too kha ka rahane vaala hai,2,0
16938,batao same huyee to,2,0
21421,ye tumhaara asalee naam hai,2,0
22346,kerala rajini sir fans .waiting 2.0,3,0
19646, rangaraj pandey ethuku intha padathuku vandharu nu ippa pathi therinchuduchu,3,0
3732, enakum dhanush pudikum.. views kammi... but likes adhigam.. how is it possible?? 🤷‍,3,0
20097,play the ace on the first spade trick,1,0
4843,1988 in baseballrobin venturaoklahoma state university,1,0
4840,internally hitler survived a number of nazi inner assassination attempts,1,0
21406,the steeple reaches to 213 feet,1,0
11726,fully tired ho jaogee,2,0
5906, pala bgm um ketta pole thonnunundelum kidu feel,4,0
13410,aapakee koee girl friend nahin baanee,2,0
10419,you visited here anytime,2,0
18265, tovino ichayante  police vesham kandapolu eniku mathramano thonniyathu kasaba film mammookkaya pole ichayanu varunu,4,0
390,it is produced from roughly equal quantities of soybean and wheat,1,0
12277, dislikers naam tamizhar katchii pooleeee.... parvalaiyaaa konje aalu irukkangaleee,3,0
12284,nice to talk with you brother,2,0
16243,the exact cause of sarcoidosis is not known,1,0
8369, pangaligala vidama trailer paarunga free time la release kula 15m views 1 m likes varanum,3,0
19029,garand reverted his design back to the standard 30 06,1,0
412, trailler pora padam 8 nela pottum ane tonunee,4,0
2106,if you are not interested then okay,2,0
1535,surya and ajith i like most,3,0
13504,ichaayn masss alaaa marana masss anuuuu polwiii,4,0
782,a heretical,1,0
19739,"thalaivar nu sonna thappe illa, only rajni.....",3,0
19021, waiting for sirapana tharamana sambavam.... ... super star........,3,0
1413, aah last superman punch undallo... gives a goosebumpz.. ith  powlikku.,4,0
19868,dis like cheida yella lalunni fansu polum trailorinu vendi katta waitingil aanallo,4,0
3321, yella intro textum pixel lab la panirkanglo,3,0
19903,a live album was released following the broadcast,1,0
182, nalla iruku ba... movieum nalla irukanum,3,0
4707,but ive never heard a boy say that,1,0
13538,theek h pahale m chala jaata hoon,2,0
3185, thalaiva... mmmmuuaah... semma semma love u,3,0
7972, thala   nee  mass  thala,3,0
882, sunny chechine kurachu koode neram kanikarnu,4,0
7164,akhtar returns home after visa hitch,1,0
11821,to sahee kar do na time ko,2,0
16603, when i am seeing vikram here its like john wick,3,0
2870,mushkil se doteen hee hongee,2,0
2693, bro ... ithaaan mass ... raaja 🤣🤣🤪,4,0
15426,are baaba aap chup raho,2,0
20767, cinema kand kazhinjitt trailer kanan vannavarkk ivde like adichittu pokam,4,0
15273, oru rakshem illaa  lalettan  prithvi,4,0
6843,toh name bhee pata hoga,2,0
2470, my god trailer chuma athurthu,3,0
16645,public works   parks division city of bridgeton,1,0
7345, dai yenna daa padam edhuthu vachu erukinkaaa otha vetrimaran ahaa adichuka ale ella pooo,3,0
13757,kya re phulwari mein gaya hai,2,0
17199,theoteril ninn irangiya oru feel...enikk maathramaano!,4,0
8290,he currently lives in miami with his wife and son,1,0
13795,kya hua pasand nahin aayee main,2,0
14324,borough station after rebuilding 1925 ,1,0
22234,sweet sapda porom. yes engaluku jan 10 annaike pongal than.,3,0
20435,so whats your name if you dont mind me telling,2,0
664,pulli oru kollam etra films cheyyum🤔,4,0
11771,phirarar to mera nikal hua naam hee sahee hai,2,0
15895,the actor ended up making 55 jumps for the film,1,0
3752,japanese used car importing has been quite common in republic of ireland since the 1980s,1,0
996, ippam ivide ullvar laik adichu poku,4,0
12097,this encouraged early evolutionary theories on the transmutation of species,1,0
13788, vivek obroi kku sound koduthathu vineeth aano ??,4,0
5843,ja be maan kee laudi,2,0
15680,yes my one picture,2,0
18348, dislikes epadi da pandringa.karthi ku kudava haters irukinga,3,0
17804,yes ek week pahale shave kari thee,2,0
12133,vella baitha aadamee kya kare ya facebook ya massenger,2,0
9391, nalla kidilan trailer. nalla oru family entertainer aanenu thonnunu,4,0
20217, katta waiting in keralaa sk fansss,3,0
10738, realistic thanne porallo namukk edakk mass varatte  tovi,4,0
8797, what did you say....? thala verithanam,3,0
15498,all the best ikka... njangal kathirikkunnu.. ettan fans,4,0
5373,4m      views 224k   likes 32k   comments  mamangam mammookka,4,0
9604, vera leval thala na chiyaan vikram fan i love you thala,3,0
19776, first veiwum likum adikkan ready aayi nikkunathu njan mathram aano🤘,4,0
9714,it has a range of approximately 4nbspkm,1,0
17112,the tramp and the dictator official bbc web site,1,0
13447,sponsors were sought by invitation only,1,0
373, romancham vanna trailer... and ...lalettante..vaadaa...!!!.... ith pwolikkum.....,4,0
9070,thala pola varuma neengatha thala mass,3,0
1919,orutharmela neenga  viswasam kaatrathukaga innorthara yen asingam paduthuringa - thala,3,0
1023,evideyokeyo oru pulimurugan touch eniku mathramano thonniyathu,4,0
14705, padam full ah ajith kathikite irupaaru  pola..,3,0
18467,kya age hai teree,2,0
4152, wawu..variety ayitt ind.. oru korean movie level..,4,0
16077, all best mammokka  team mamangam  mammokka fans like 🤘,4,0
395, pangaaligala itha vegam paththathu innum vegama like ah therika vidunka innaikulla 1million likes varanum,3,0
13616,list of bcv official exchange rates 2000   present,1,0
20155, epadi paathalum thala massssssssssssss ah irukaaru,3,0
18497,pahale tum kahate you are a girl,2,0
21433,country categories are directly included in this category and also in its regional sub categories,1,0
8445,drawing achchhee banaate ho,2,0
17285, ajith sir 🤩   t h a l a,3,0
20295,thalapathy style romba varuthu thalaiva.... sachchin scene kooda irukku pola...?,3,0
9450, thla da . u1 bgm,3,0
5909, last dilogue : pollachi incident..thala,3,0
3120,regional specialties include fried fish carne asada and baleadas,1,0
15654,such abstract data types can only be derived from,1,0
2702,she did a lot for art,1,0
13499, ithu oru onnonnara item anu makane ee........mass alla athukkum meleee.....,4,0
5971, unna yappa screenla paponu irukan thala.,3,0
7116,look like malayalam movie chinthamani kola case🤔  but tala act,3,0
22088,the act was repealed in june 1994,1,0
22473, addi poolliiii..odiyanna  kaall ushirooodukudiii  lucifer..maranaa  masssss,4,0
10048,jaise hee name bataaya,2,0
13683,daiii yennadaa viswasam bgm maadhiri irukku,3,0
7504,peckinpahs themes have also been influential on other filmmakers and other western films,1,0
15341,are face book pe nahin,2,0
22498, look aayi lalettan thonni prithivi muthaanu like adi makkalee,4,0
15247,mamookaa look... oru rakshayum ellaa...,4,0
611, it's look like a telugu film mahalakshmi,3,0
21562,lanpar was also used by general motors,1,0
13463,ha ha ha ha ha i am waiting!!!!!,3,0
10275,fjh von 1857 account of some new australian plants,1,0
10561,semma mass ya irruka thala look vara level,3,0
617,0:42 thalaivar sun glass style... uyiraye kodukalam thalaivaaaaaa,3,0
228, entha pundamavanuvo intha maathiri trailer ku dislike panranuvonu therla payangara vayiru erichala nu nenaiken 🤣🤣🤔🤔,3,0
13763, oru  mikacha thriling movie aavum,4,0
22229,revealed within skrulls vs power pack 1,1,0
15039, prakash raj ullatu kondu chelappo hit aavum,4,0
9059, vara level sk anna i am waiting for movie sk sk sk,3,0
11929, trailer semma ah irrukku  thala mass,3,0
13107, asuran varudhu ok ennai nokki payum thotta ennada aachu varuma varadha,3,0
2311,baad mein pata chala kee mujhe milane nahin use shopping jo karanee thee aur parlour jaana rahata tha,2,0
5534,severe storms are common from december through february,1,0
16357,the names of the shapes may be slightly different in some regions,1,0
9829,there was no suggestion that his life was in danger,1,0
12678, derik abraham vannu pwolii...bgm adaar item!!,4,0
19572,toh mein bhee gumanaam hooon jaata hoon,2,0
1253, hvy iteam,4,0
7197,eth pulimuragan pole undalo..trailerinte last sredhiku,4,0
11055,these were delivered to the raf as the merlin hc3a,1,0
20012, mammookka  enna  oru  etha,4,0
17492,the page dimensions shrank in two steps,1,0
21628, ippazhum ith kanunavar ivde like adi,4,0
6874, ikka ennum top lanu one and only raja,4,0
3311,dislike adicha verum 10k   m@.nmar  aarde fans aanenn parayandellooo,4,0
1940, trailerae padam kaatudhey.. appoa padam ennennellaam kaatum.. cannt wait for petta... paraaaak fast🤘🤘,3,0
10891,ladkiyo ko kya zaroorat friend finder ki mere bhaiya,2,0
17277, supr trailer machha semma mass eriku  i'm from karnataka,3,0
5360, summa kili  sk anna tharu maru mass moviekki verithanam,3,0
3147, oru divasasam oru 10 pravashyamenkilum kanum,4,0
22439, yessss the lion returnzzzzz...kattaa waitingggg ikkkaaaaa,4,0
2528, bigil first song 600k like nkp treaser 800k like than hehehe,3,0
1217,too maara raha hai tharki,2,0
20442,kis se duniya roshan karate ho,2,0
5491,not to other vandana,2,0
15977,are yaar kaam se kaam beach ja kar to aankh sek lete honge,2,0
7081, malayalam padam odikkenda takkesil achayn keri telugu padam odichuuuu,4,0
14731,they call this segment the big big movie,1,0
18947,vaise aap ho bahut funny i like it,2,0
6181, simran look paaaaa.chance ah illa so cute,3,0
12796, mohanlal fansinte full spprt ikka pwlichadukk .,4,0
6922, thala naa mass  thala naa class  thala naa trend settar,3,0
22046,ii grants  exhibitions and vol,1,0
16179, kidu trailer.  iniyulla kali ikkayude pilleru nokkikolam triple strongode,4,0
3448, massssssssss... thanks for bringing our thalaivar back..,3,0
11019, pwloichu laletta ettan anu njn  terrible devil mass maranamass,4,0
6766, lalettan annum innum kolla mass  ejjathi feel,4,0
2993,of the or with,1,0
12388,the party hoped that this rapid growth would help check and eventually end slaveryfoner,1,0
15656, nte ponnoooo .... <3 oru rakshayum illaa ..... <3,4,0
3857,lekin maja nahin aaya,2,0
9699,the apehistory of hominoid taxonomy has changed considerably over time,1,0
13444,they inquire as to robins compliance with this requirement,1,0
6540,if you are really priya,2,0
5801,it is part of the civil parish of aubourn haddington and south hykeham,1,0
10181, lalletan fans like adikku . fans power kaaniku,4,0
2452, banal trash. panavum nashtam samayavum nashtam.,4,0
10023, lucifer madhurarajayekkal ishtamayavar like . madhuraraja luciferineikal ishtamayavar comment nammukku nokkam aaru jayikumennu,4,0
1863,nahi bataana hai to theek hai,2,0
11282,chugwater creek runs through the middle of the valley and is the towns namesake,1,0
15756,popper on the non existence of scientific method,1,0
18394,matalab megabyte vaala na,2,0
10878, hello ennathu 2.0 trailernu search panna transformers ultimate vanthiruku i love my star ille super star rajini sir,3,0
3431, njan oru katta eettan fan aayirunnu pazhassiraja kandadode oru ikkaa fan aayi abraham polich  ikkaaa polich ikka bakthan,4,0
