,text,lang
1293, podura podura like ah... chiyaan back with bang... wat a stylish making...,3
6228, thandhayilaathavarum palathandhaku piranavanmaarum aayaa lalettan fanss fislike adikaann kore preyaasapedunundd 🤭🤭abarariyunilaa malayala cinemayude shaapam aann lalettan fans en,4
14306,mummy papa ne naam hee rakha kya,2
18705, heavy trailer uff 0:14 bgm and ikkante performence,4
20798, vijay anna i m waiting na... mass kadrenga...,3
3460,2:20 oppo phone bokeh mode 🤣,3
11670,badhaee ho aapaka bhee kata h,2
10325,kahaan se ho,2
22162, oru onnonnara item varunnundu ready ayi ko makale...luving mammookka..,4
12068,did you get picture,2
3575,abhee nahin bata ri,2
20354, njan mathram aanoo comments vaayikkan viindum trailer edukkunnee,4
3082,dislike panna vijay fans ku oru ooh podu,3
2044, toviii ichayan powlii oru kattaa tovino fan🤘,4
2367, ennada ithu you tube trendingla kooda illa 🤣🤣,3
21890,yahaan hu with you,2
16655,i think sakthi is arjun sir🤔,3
15073,ironically yoshitsune was later overthrown by his brother minamoto no yoritomo,1
15736,the lizards switch off this role each mating seasonnervecom,1
13422, first entry epdi irukkumnu comment pannunga thala rathangale,3
3039, ravananaya avane nerku neridan orru mahavadharam vendi varum,4
1775,tumape kya beetee hai,2
15584, thalaivaaaaaaa - dheeeeivaaa levellll <3 back to 90's energy :* rajinism :o,3
11554,stricter 9 abiogenic not,1
17762, ittychante vakka oru simple vedikatte  ufff  adi makkale like,4
8084,kandittum kandittum  mathiyavunnilla  uff ijjathi item  #mamangam #mammookka,4
17913, enthu kanichalum njangade lalettante pakuthi varumo niyokke,4
448, sema bgm semaya erukkum padam waitingle veri yeruthe,3
21605, pulimurugande cheriyoru copy aarkengilum feel aayo?,4
2128,mass trailer,4
10237,sajeev pilla enna sadaranakarane aarum marakaruthu...chaverinte cinema cheyyumbol chaverayi poya oru manushyan.,4
21428,to kaheen or dekho,2
18987, ethra kandalum veendum kanan thonunna trailer.,4
404,and who made the decision,1
5492,however he was persuaded to give the matter time and continue with both military and diplomatic pressure,1
9266,ye padho saath mein mere,2
11854, tovino thomas katta fans  like adiii..,4
3722,ikkayudea look istham ayavar ividea like adikk 🤘,4
22018,the libraries have collectively over 316 million volumes,1
10439,franklin j and eileen a tynan,1
20955,world alfred covert chief,1
14676,canadian register of historic places,1
2020,series german leopard 1 and british chieftain tank,1
17622, nammade laletttante lucifer anu athukum mele  lalettan fans like here,4
22006, trailer vere level ... ith pwlikkm,4
6154, sirappana tharamanna sambavatha january 10 paakaporom,3
15993, vijay -vera vera vera vetakaran taan da venumm ajith- nerya nerya nerya nerya ....nerya,3
16108, padam pottumn orapulavar ivide like adik,4
1291,vadaa aaa dialog vera level ane,4
7923,it was okay okay,2
10427,the city occupies  municipality of varna information bulgarian,1
21982,no abdication of responsible government,1
7953,hi mujhe job chaahie,2
10806,yaar abhee mein 19 ho chooka,2
6730,i am not sending pictures,2
722,this is her second marriage,1
6854, thala mass ungalukkaka naan hindi version pakkave illai love u ajith sir,3
2356,gurpreet singh naam h mera,2
19155,kimuras own hq left by land,1
8140,to aap male ya female,2
8178, mass....  kola masssss tovino polichadukiiiii tovino uyirr annuu.....,4
13385, kandathil vech mungiya pdam  rating 1.1/5,4
20542, 1min 33sec scene il prithviraj alle athu 🤔,4
4639, simply supere pu....appu viswasam kusuvasam athan pu...,3
9553, oruthar mela neenga viswasam kaatrathukaga innoruthar enn asinga paduthu ringa,3
4083, thala ajith kumar viswasam  intro,4
18506, dis like idunna mammuny fansukrude pratheka sradhkku.raajaye kaathu padakkathinte mahaniya shekram staginte baakil inddu sookshicha dukkkiknda,4
20002, thala no1 trading in sri lanka,3
13171,kahaan se hai re tu patna se,2
19655,itana stranger b nahin hona chaahie na,2
12984,the entire municipality has a typical karst topography,1
22114,melton carnegie museum is based in melton mowbray,1
15470, allah ath nammade bilal ikka alle,4
7919, ikkadae pullarkk like adikkanullaa nooll ninga adicholi padam kidloviskii,4
2464,the measurements range from 75 to 99 volts,1
10983,ram lala ham aaenge,2
17836,and much,1
11257,its not really angry about anything,1
22272, on vijay on ajith one and only super star rajinikanth is maas,3
15933,which is the diffusion equation,1
8141,a gyrocompass is similar to a gyroscope,1
9640,is lavde se too sauce kee bottle ko chhod,2
16903,si lon propose une bonne candidate je voterai pour elle,1
20836,makkale oru rakshayilla oru cheriya promo njan kandu trailerinte mass alla marana mass alla kolaa mass item loading,4
20021,they are about  tall and weigh about ,1
15842," dai iron man konnavana ,un padam atta flop aganum daa.",3
20136,2.0 raajali gta san version,3
19204,are to ham kaun sa roj baat karane ko kah rahe,2
371, mollywood stylish aavanmenkil namude ikka tanne varanam      mega star,4
10970, mammooka nammale ellavarem pattikuka aan...ingerk praayam 68 onnum alla,4
20999,the album cover contains humorous statements about the record being in stereo,1
20149,bas try hee kar sakate hain,2
8157, aiyoooooo thalaiva semm maaass thalaiva un kook semma unakku eedea yaarum illa thalivaa,3
9811, sukurthukkale enikk oru karyave parayanollu dis like adichum aavishyam illatha troll paranjum veruppikkalle nammade swathalle lalettan nammal malayalikalude abhimanamalle,4
18066,followup studies in animals and case reports in humans also found benefit from mannitol,1
4589,strict nai hu par ab necessity hai,2
14108, inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga.. yammaadi dei siva aendaa indha kola veri,3
22185, nice 🥰🥰🥰... but rekka... sindupath mari irukama iruntha seri,3
8829, thalaku evalu haters iruntalum thala nala gethu,3
18114, orutharu mela katura viswasthuku enoruthara en asinga paduthuringa  thala powerful dialogue......,3
18797, padam kandit trailer kanan vannavarundooo,4
19770,youtube logic 66k likes + 6.3k dislikes = 16k views.. myr,4
6666,for instance denise schaeffer argues that mackinnon actually relies on a number of fundamental liberal tenetsschaeffer,1
3966,in 1984 he became britains first openly gay mp,1
3195,the differential of the free energy then generalizes to,1
12690, dislike potta van pundaya llam arathuduvan,3
2590,by the way bacha nahin hoon bees ka ho jaoonga on coming satrah december,2
3166, super amazing karthi ji we are waiting for karthi by thala ajith fans club karaikudi,3
16122,so you please give me your number believe me i am unbelievable,2
6560,amateurs could also perform simple chemical investigations in his establishment,1
1289,all these occurrences involved minority governments,1
22025,ab tak kitanee baar kiya hai,2
12168,college nai hai tumhaara,2
5181,the usas first recorded race was in 1911 in california,1
1982,rock island the island history introduction,1
8199, last 5 sec varadhu thuppaki music madhri irukunu solravanglam like podunga,3
7631, thalaivarukku vayase aagathu waiting for petta paraak vjs marana mass,3
6457, ippo namma enna panna porom!!!!!sweet sapada porom!,3
17567,lucifer edited video kaanaan ente channel nokku,4
7977,course ka kya hai ek raat mein complete ho jaega,2
18799, trailer kandpo thnne film poi kaanan thonnindu,4
12043,in the video tohir was reported to have said,1
7385,for passenger transport advertisement income can be significant,1
7999,raju ettan powli box tharathu,4
10602, thaliva..nee thokka matta thalaiva thairiyama sanda podu,3
10022,onn parayan illa. aadipoli. mass ikka. unni chettan polichu,4
21681,jo maan karata hai karata hu,2
17432,in billy sunday meets god sunday is surprised to find people he condemned in heaven,1
16149,thalaiku viswasam katrathunala thalapathy ah yen asinga paduthuringa.,3
12206,the bad thing is kee aaj vo mujhe dinner karane jaana hai,2
18587, sathiyama soldren adichi underwear oda ooda vitruven,3
1367,kis naam se h,2
21883, madhurarajakku madhuram theereyundakilla bhayankara kaypayirikkum njan panthayam vekkam,4
13684,he was also painted by joshua reynolds and thomas gainsborough,1
3903,fastest 100 k like is loading......  stephen nedumbili,4
21322,the population was 3594 at the 2000 united states census,1
16755,i  am simbu fans like dhanush acting,3
18702, karthik super thalivar marana mass waiting,3
6839,trailer 1 rekshem illah katta wi8 ing,4
8601,ladakee nahin mil rahee,2
8391, like kand anthaaalichh vannavar adi like,4
3343, i love you sir. i'm big fan for you.,3
13003,the band felt that both voices didnt really fit the music,1
15877,mujhe lenee ho to kaise dogee,2
20290,main nahin jaanata kisee bhi senior ko mera abhi first semister hai,2
2174,dek raha hai bhaee too psycho hai,2
12763, wow seeeeemmmmaaaaa ajith sir seeeeemmmmaaaa massssss.......,3
16653,the population exploded with the war driven shipbuilding industry,1
3614, bgm is not powerful like vada chennai,3
17063,badhiya h maje lo goa mein,2
5349,most cathedra prices meaning,1
13912,you didnt say can you speak bengali,2
3759, pettaa daaa rajinified  mapalaikalaaa namaaa thalaaivar padathukuu thannn porommm  🤩🤩🤩🤩 nama thann num one  thalaaivar thannnnn grt8u,3
5687, innum ethana naalaikku idhaeee getup thala semmma boring,3
20095, thaliver dress costumes....summa alluthu....yaruppa costume designer.....,3
20977,agar karanee ho to,2
21760,gulbenkian orchestra adrian sunshine conductor,1
14523,sure kya tum garm nahin ho,2
10726,predicates are often given a name,1
21934,where you are from,2
8605,sone ja rahee hu ab,2
18109,entrum super star. rajani sir love you...vijay sethupathi annaaa love yu also,3
17589,they are named for nearby lookout mountain,1
21422,the club avoided liquidation on that occasion,1
1876,nahin pata yaar actually mere ticket mere friend ne nikala hai so usako pata hai,2
7680, after viswasam trailer.....  hit like,3
5061,trailer kidu mass marana mass.  ee padam recordukal thoothuvarrum,4
8579,aapane jaisa samajha hai,2
18968,to too nikalana us mese,2
3386, style ki hero super star rajini,3
6475, njan a10 fan ann but ikka pwolikkum katta waiting,4
22755,gokka makka....fully rajinism...athuvum last touch...semmma... adichu underwear oda vitruven...yaruku sollirukaro....,3
4964,aa gaya hoga message,2
9845, appo booking eppalannu start aavane 🤩🤩🤩🤩,4
14005," ippa inda skfan ta enna solla poringa , commenters",3
20838,number mein bhee kya rakha he baby,2
14671, adhaan narachu pocheyyy aprm enna naraya naraya naraya nu kathura.,3
4203,bas bataana mat kisee ko,2
20424, enna sir ivlo azhaga vanthinga... oru dialogue kooda pesama chumma thayya thakkanu sollitu poiteenga,3
11136,mujhe koee problem nahin hai,2
18343,chalata hai bhaee koee load nahin,2
6871, e movie full kittaan valla vaziyum ndo...,4
874,yo karthik subburaj yaruya ne yaru therigavittuda,3
5905, mohal lal aa filmil thovinone kaanunne polum illaa...aa filmil mohanlalinde aniyanaanh...yendh aniyan...prrrrr...kaanunne poolum illaa,4
1901,pilate condemned him to be crucified and to die,1
21735," dei, ennada,.. 'conair' padatha kavuthi pota madiri iruku unga 'kaithi'\r thiruttu payale lokesuh????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",3
10367,malayalam movie ano eth ?  oru rakshayum illa ?,4
17103, usmaane odikkodaaaa dhende theeyum pokayum parrappichondu oru kooottam baranu,4
17046,tum male ya female,2
13168, raja varunnu maniyayi.  rajamani,4
16104,aaj to yaar mausam mast ho rakha hai yahaan pe,2
15020,the same thing happened the next day,1
19631,you are getting late na,2
16235, kalippe....   by katta lalettan fan,4
14557, kuru pottikkan aarum varanda...ith vere level aan makkale,4
18161, ithano trailer oru dialogue polum illa ekkaude. ullath kurach perum oru vettum,4
5295,nahin to main band kar rahee hu,2
14276,kya naam tha tere vaalo ka,2
8591,kaisa lag raha hai ye,2
1324,but i have some doubt you are real or someone is talking,2
13468,theek hai jaise hai vaise hee rahana chaahie,2
3980, onnpodaaa challenge inne undo 1 hour 50 k likes annn  madhara rajj kalikann venda,4
1296, unda ennu peru ketapole kaliyakiyanmarodu onne parayanullu...ee padam pwolikum,4
9475, trailer il endo oru problem pole padam nannavette,4
18216,wikipedia talkselected anniversariesapril 10   edit,1
10263, avasanethe chadiyulla adi adh polich ikkaaaaaa,4
13824,examples of involutions in common rings,1
19734, dhanush annanuiku national award ready pannuinka,3
9012,an abstraction layer or abstraction level is a way of hiding the implementation details of a particular set of functionality,1
20411,enac can be blocked by the drug amiloride in many mammals especially rats,1
8131, robot comedy super nit fame sooraj aanenn aarkkokke ariyam,4
5050,are baaten 6odo mujhe ek baat batao,2
14579, 0:55 thalaivan makkal selven on fire,3
19448,canadians adopted the new version of the sport quickly,1
15223,mar to nahin daaloge,2
2489,and as,1
16183,iit mein rahake single,2
21504, yuvan vera level thala ne ..,3
22339,3 was posted to usenet,1
13600,jyaada haso mat varana phans jaoge,2
11941,as pakistans,1
1451, namichuuu ikkaa. engaluuu pwoliiiyaaanu . love you ekka,4
18610,ya abhee aur samajhaana padega,2
5320, aju vargheese negatuve role aanen thonniyavar ondo,4
10166,he served his second term until 1940,1
3278,in the morning when i texted you,2
12923,what you doing in studies,2
7498, enthinaa chettaa ingane thala vetti vekkunnath . mammukkante thala vallavanteyum kazhuthinu mukalil vekkumbol,4
9921,professional ho ya passion hai,2
17105,sach m yaar you are expert,2
15883,significant norsk data computer models include,1
168,these never saw widespread success,1
17349, mammokka rappakal illa athe look thonni,4
11130, pongalu'ku thalaivar marana mass kaata poraru... young look la vera level la irukinga thalaiva,3
8014, e trailornu unlike adicha ella oolakalkum,4
15363, mohanlal fans nu like addekannulla sthallam,4
18033,diana mam yaar aapaka nature achchha laga mereko,2
3324, thalaivaaaa.......  sollarathu mattumdha...saiva..... ethrayum nall evidarunu....    chillarkku kuru potti thudagi ....,4
15257,the english language is very clear,1
3313, thlaiavaa... thalaivaa... thaliava... thalaivaa.... thalaivaa...,3
