,text,lang,is_valid
15162, heavy ennu paranja pora.. athukkum mele...,4,0
15261,jayasuriya polich entha mone lookum mundummadakki nadathoke laalettan thottupovumallo,4,0
19125, appo engane pullaare... pwolikuvalle,4,0
3054,his short play george washington crossing the delaware was produced in 1962 ,1,0
12197,the term was popularized by among others scott adams in the dilbert comic strip,1,0
22182, pink ka tamil version hai kisse yesa lga like kro,3,0
19508, engaluku intha padam la vena...dhuruvanatchathiram movie mattum epdiyachum release pannirunga...3 yrs ah antha movie ku thaan waiting..,3,0
2853, nerkonda paruvai ipdi vaikkanum nalla tamil peruna.,3,0
16674, super star fans     from telugu,3,0
20888, kaipulla vijay twitter la trending agudhu,3,0
10286,kaisa laga mera shock,2,0
21625,padh ke phir nikaloongee,2,0
1149,aaj raat ko mere naam se hilaega,2,0
12250,anu sitara voice pora.ezhuti vachatu atupole vaayikkyunnataayi tonni.but kaanaan sundari.bakki elllavarum kalakki.super.,4,0
1019, ajth sar mass vasanam ner konda baarvai mass,3,0
4872,mastercard was accepted the following year,1,0
6441, goosebumps  kidilan trailer  #fdfs #gamechangerofmollywood,4,0
18577, i am chiyaan vikram fan; lovely chiyan,3,0
13079,talivaru sama sama sama masss paaaa,3,0
18113, 692 k likes reached aairuku,3,0
246,apane baare bhee to kuchh batao yaar,2,0
5333, dislike potavanga nalaiku kalaila trending la parunga ... with respect from ak fan...,3,0
22392, viswasam jan 14 thaane? clash aavathu ninaikkiren.,3,0
1475,koee nahin apana hee baat kar lete,2,0
9469,for some germans she remained a controversial figure as a war time traitor,1,0
22254, ettanay kanan vendiii veendum veendum varunnay njn mathrano,4,0
274,ek ladakee ke saath hee hello mein baat kar rahe ho aur bolo kee main boring hoon,2,0
21797, bat man  trailer patamari iruku,3,0
6264,kamlesh vhi solution wala,2,0
20192,lukkhe dhile na mard,2,0
19815,qanats are named kahrezes in armenian,1,0
8120, thalaiva... mmmmuuaah... semma semma love u,3,0
21178, new gen govt piller powliennulavar like,4,0
21616,ham hindi me baat kar sakate h its okay,2,0
20702,kuchh hee na basss kaat re h,2,0
1477, rajini indian movie kaa baaaap.  all d best from darling fanzz,3,0
3802, dhaivathinte swntham naadu kidukkaachi,4,0
5898, this time thalaivar trailer ah 10ku mela parthavanga like pannunga,3,0
19419,naam kya hai aapka,2,0
3081, angane oru divasam daivam marichu..........hahahahah.....nalla comedy,4,0
14410,the bishopric was transferred to durham in ad 1000 ,1,0
10642,nai y ahaan pe alag alag hota hai,2,0
19446, thalaiva unge style ku nanga adimai,3,0
5129, all thala die hard fans hit like here,3,0
52,ye bhee theek hai,2,0
6144,anil kunjugal dislike potave ready ah okanthu irupainga polla,3,0
15088, #superstar rajini  biggest fans like here,3,0
20011,both are from the 7th century ravenna cosmography,1,0
7554,ha mast hote hai,2,0
18068, (mugamoodi) x (kanithan) = hero (-) x (+) =(-),3,0
22177,thala thala thala vera yethum theva illa,3,0
5332, v v join pana semya erukum  vetri maran and vijay,3,0
3901, rajini daaaaa rajini !!! chumma athiruthu,3,0
20437,jlsa karo to jiga,2,0
5307,cooper was impressed with locke and persuaded him to become part of his retinue,1,0
5504,person renouncing glaciers and,1,0
15597,it may not be located on the passengers side of the vehicle,1,0
5299, thalapathy vijay anna fans inga vanthathu lokesh annavukaga matum than... vera evanukagavum illa.....,3,0
4831,vo kaise send hota h mere ko nahin aata babu,2,0
15426,day fats westsylvania coconuts,1,0
2997, appadilam nadakathu .nadaka kudathuthala vera level,3,0
12494,in lord hays time this was named seaton house after his ancestral home in aberdeenshire,1,0
2751, ith kanditte idi orma vannath enikku matramano??,4,0
545, avasanam sathya moorthy ips avathorunna mati🤣🤣,4,0
22027, dq fans unde like adichtt poney,4,0
20294,mera naam shahzad aur aapaka,2,0
4591,most of the city is served by la marque independent school district,1,0
21691,unase kya chatting karoon,2,0
15674,phir digital library mein bachchon ko use karane ke lie thirty fourty personal computers,2,0
3211,manu was not armed at the time,1,0
14913, katta waiting  adi macha like,4,0
14340, ente doubt enthaan vechal  aaran ee lucifer ?,4,0
10482,it serves northwest indiana and south suburban chicago,1,0
275,trailerinayi ravile 11 mani muthal ivde kuthiyirikkunnavarundo,4,0
2597,muriyandi mammunniyude sudappi fansinaanu kuru vallathe pottunnath..,4,0
7335, enna bro... trailer la yae suspense ah odachutaanga... konjo suspense vitrukalam.... but.. the rest... tharam,3,0
4934,par vaha pe bhee toh dikhata hai na,2,0
16185,so razai mein nikalane ka man naee hai,2,0
3568, ningal mohanlal fan annel like adiku...,4,0
1894, yuvan proved again in bgm!!!#he is always king in bgms!!!die hard #90kids yuvan fans please like this!!!!,3,0
9928," i love tamil superstar rajnikanth,,,,,,,,, from bangladesh",3,0
3188, trailers isttapetta lalettan fans  adi,4,0
12897,football soccer is popular in all pashtun areas,1,0
21907,mininum time that we can talk here,2,0
13760, dasettente oru paatu undavane ennagrahikunavar adi like,4,0
438,face book pe nahin miloge,2,0
521,the memories of this generation provided a continuity in the 1970s when the sport was revived,1,0
14108,tum ho face book pe,2,0
17657,kasam se its a sin sina sin sin,2,0
2834,so you are from other country am from india,2,0
672,lalettane konde pattu super script aayirikum,4,0
18195, ingere guhanennokke vilikkunnavarodu onne parayaanullo ingerude ee agil ningal onnukil bedil kaalaneyum kaathu allenkil photo aayi chuvaril,4,0
3369, idoru unddaaa padam thanne avum 🤣🤣🤣🤣,4,0
8551, oii ajith un movie nalla ella,3,0
18660, ente ponno trailer kanditt padam oru 5 manikoor ulla poole,4,0
7001, hero movie trailer evolo peru wait pandringa like pannunga,3,0
2788, e filim ethe vare kanathavar undo,4,0
14415,the issue in bowers involved the right of privacy,1,0
15328,abe dhyaan se baat kar,2,0
19444,the page diffs in questions are,1,0
11009, yebbah dei ... nalla padatha keduthutingale da ... go and watch pink,3,0
17519,no i have not enough time to watch movies,2,0
1077,daba rahee m apane,2,0
21096,vera leval trailer yuvan bgm super,3,0
8847,kal zamaane baad chat kiya tha kisee se,2,0
4746, lucciferine pizhutheriyan  ravananaaya aa avatharam varunnu,4,0
11651,only days later singer tetsu left the band,1,0
16868, kollakolli item enne paraju kettate ullu eppol kando first day locked,4,0
13048,he has also worked for image comics,1,0
12995,after the war she worked in leprosy hospitals in africa,1,0
18016,the church is opened by information guides,1,0
7860,this bell was a symbol of republican sovereignty and independence,1,0
885,main korba se hu,2,0
1792,vera level trailer padam masssa irukum confirm,3,0
15080, that bgm ..vaa elunthu vaa gv yu nailed it 🤩,3,0
4284, thala fans cmt ku like poduka...,3,0
11829, ichayan pakkaa massdaaa i love tovino,4,0
12279, va thala va thala va thala therika udromm....,3,0
20650, anthena maire nigal unlike adikunne nalla trailer alle,4,0
19411,collective intelligence by engelbart landau and clegg,1,0
8543,okay brouther bye i see you in facebook,2,0
9772,he was born and died in basel,1,0
21084, ***thaaa  bgm vera level mass ....,3,0
19740,to aao whats app pe,2,0
17513,nope in agricultural biotechnology,2,0
12473, we all want yuvan sir bgms,3,0
7528,various obstacles in each mine aid and hinder bobs progress,1,0
5586, double roll undo...   ennoru thonnal,4,0
14873,tumhaara campusing ho gaya,2,0
2036, aaaa mundum pookal shirtum vere arund ithra look,4,0
11883,ini eavanavathu ithu eannoda katha sir sonninka mavanukazha avazhan,3,0
15636,are bhaee bhaee bhaee,2,0
14570,of charity how oddly scant you are,1,0
1400,what about your family,2,0
14507,thayavu senji antha shratha srinath voice ah mathunga da..antha dialogue ku intha voice set eh agala..mathapadi ellam super,3,0
11865,1:34 raju ettan allei back ill nilkunathee....?,4,0
13231, cmt 71111 enna fans da samy thala vera tha,3,0
16650,too bata mast hai,2,0
7598,they formed the band barnes  barnes in 1970 ,1,0
11130,khada bhee hota hai tera,2,0
1089,pahale tum to d9,2,0
14087,the per capita income for the township was 15888 ,1,0
4439,oh my god thala semma mass,3,0
9101,maee yahaan par kuchh bhee prove nahin karane vaala,2,0
14932, yenga viswasam 135k comments  unga petta verum 34k than,3,0
381,of new fish physiographic,1,0
22302,title fatal gift jewish intelligence and western civilization,1,0
8350,historical tours in the clyde valley,1,0
20545,jyaada late ho gaya dinner aapaka,2,0
19024,them had and,1,0
1320,things worsened when woolen underwear and sun helmets arrived in winter,1,0
21196, enthokkayoo missing.. enni big screen kannanm,4,0
289, lalettan oru vigaram mathram alla nammude ahangaram aanu....,4,0
752, kidu item ikka ith trendigil vannirikum,4,0
18185,haan option to hai,2,0
19999,an example is the musical score of the sting,1,0
16651,mushroom of ages volume 33 chapter 3,1,0
21378,the most notorious was her relationship with the married sonnie hale,1,0
7355,ladakiyon ko to time hee nahin hai,2,0
2814, thala neeinga thn king of mass🤘🤘,3,0
5572, katta ikka fans indangi like adichu pottiku,4,0
15863, damn  too hot... dedication=chiyaan vikram,3,0
2150, iyyalkke rest cheyyanulla time aayilla.. kanda oola padagalilellam abinayiche vila poi paavam..,4,0
119, kis kia ko zero ka trailer badiya laga esse like karo,3,0
7565, செம்ம சியான  மரண waiting for kadaram kondon movie,3,0
8460,too kda kudi aa,2,0
19096,pareshaan nahin karoonga number pe chinta mat karo,2,0
12806,o my god  sk rocking trailer vara level,3,0
4394,goodbye and good luck morrissey,1,0
20313,bigil ku tuff kudukum nu nenaiken....,3,0
7284,as western european metalwork became increasingly sophisticated the traditional image of the cataphracts awe inspiring might and presence quickly evaporated,1,0
21551,the one with her is mary magdalen,1,0
4943,yahaan sirph boys hee hai lagata,2,0
17701,hindi bol raha hu,2,0
11744,okay torch leke aaoonga,2,0
6327,saamane vaale ho kee peechhe,2,0
1712, ikkayude johny walker ormma varunnuu vere level,4,0
5532, rajnikanth sir's swag - vera level vera,3,0
13790, dislike pottavaga yellam ratham kakki tha savanuga,3,0
15610,what the fk,2,0
21385,first write the triangle in the following form,1,0
18873, semma thalavaaa full,3,0
22640, :36 second kanikkunnathu sunny wayne aano,4,0
8191, last 8 sec ufff injaathi ikka ingal poliyatta,4,0
577, kidukkachi  ingane venam mass kaanikkaan allathe alari vilichaal mass aavilla,4,0
113,smoking ya drinking karate ho kya,2,0
17745, epd valanum grathuku utharanum enga manitha kadavul thala da...thala ..thala ..thala,3,0
8194,ikka katta  fans like addiche pinne ente channel onnu sub cheyyu,4,0
19204, yarellam padatha pathuttu trailer pakka varinga,3,0
19154,the dx series is now discontinued,1,0
16544,however the 1st 2nd and 3rd ionization energies have been measured,1,0
17927, sk anna fans like podunga,3,0
681,it also mentions spies and defines who is a mercenary,1,0
328,hey listen if i dont reply you na to dont think i am ignoring that means i log out my identity document,2,0
20908,and now as you gave your number,2,0
20257,27 andorra sierra de arcos andorra spain teruel province,1,0
15840, vinneth aanalle vivek oberoi kku sound koduthath,4,0
4579,44 k views 51k like 658dislike,3,0
232, yogi babu koko 500k super star rajinikanth ku 374k tha thu thu entha vayasula ethu thavaiya da,3,0
4828, lattente dilog eshattam ullavar like here,4,0
14954,lo was proposed for fy1991 at 188 million us by president george hw bush,1,0
8469, sukurthukkale enikk oru karyave parayanollu dis like adichum aavishyam illatha troll paranjum veruppikkalle nammade swathalle lalettan nammal malayalikalude abhimanamalle,4,0
18795, kure paavangal pedichu virachukond dislike adichondirikuva ullil bhayam und nallonam.. ettante varavine bhayakunnavarde ennam koodunu..,4,0
16424, dislike adicha oombanmaarude shraddhakku....  kittiya collectionum kondu oodikko  chekuthan ninte ettane eduthittu oookkunnund  adyam avante kunna vayileduthu ethane rakshikk,4,0
9961,hey your name please,2,0
21718, semma super thalaiva love you,3,0
13436,"trending   no 1, - india, qatar, bahrain uae no6 - srilanka ,  no8- singapore",3,0
19936,new sets are released approximately every three months,1,0
21393, fanbasil maathram movei kaanunnoraavum dislike cheythu negative aakkunne avarkkente naduviral pranamam,4,0
4166, sema ya iruku thala thala than...i love you thala,3,0
17379, thala   verithanam  intha padam rapists ku marana serupadi kudukum,3,0
2801, idhentha views koodath lle. madhuraraja okke idhillum speedil eppezho kadann poyi.....,4,0
464,ak kaam karate h,2,0
17115, nivin pauli annel ithe oru onnonnara padam ayene,4,0
6035, #die hard fans of #ajithkumar hit like,3,0
20255, link yellam share panunga unga frnds family relatives ku,3,0
6886,in may 1992 the government acted,1,0
19288,face book whatsapp thodee hai ye application,2,0
17167, ellam ok ...but antha blue satti ya nenicha tha knjam bayama iruku 🤣🤣🤣🤣,3,0
459, anna pwoli   ufff maranom mass maranom,4,0
16206,in the 1950s the horse was vandalised,1,0
16393, am sasikumar big fan so i like the move,3,0
19504,glasse art of cookery ed,1,0
18615,a third table lists situations where heat can vary,1,0
15956, trailer varunnathin munne chila fansukaar dislike adikkunnund. viewsum koodilla dislikum aakum.,4,0
18305,not the four other sidewalks on railroad crossings,1,0
11186,makkal selvan fans our like podungo,3,0
5524,natural rapeseed oil contains 50 erucic acid,1,0
15492,main to bol hee raha face book ya instagram,2,0
11902, are u virgin ngrathu mass dialogue ahm...ennada unga akkaporukku alave illa...,3,0
3740,mere lie kyon achchha hai,2,0
14011,police mein kaam karata hu,2,0
20096,it is a midway status between monk and layperson,1,0
1188,too nahin maanogee ye baat,2,0
17392,i am from indore,2,0
13937,whats your name m,2,0
4363, appan mundai payen elam summa vikram only king,3,0
6984, 50. khureshi. abraham khureshi ano udheshiche ettan uyir,4,0
388,subah subah chadha ke aaya hai kya,2,0
9742,city of sugar land   press room   quick facts,1,0
3206, mammukka fansnu like adikkan ulla nool,4,0
6006, bgm         vera level,3,0
4456, eganegilum 12 aam thiyathi aaya mathiyaayirunnu katta waiting,4,0
617, avasaanathe superman punch ath kalakkki ente ponnu ikka love uuuu...........,4,0
4401, #bigil trailer pathutu #kaithi trailer pakkavanthavnga like podunga,3,0
13351, prithviraj undonnu nokkaan veendum vanna njn..,4,0
10858, enthinaannu allukal dislike adichu koottunnathu ennu enikku manassilaavunnillaa,4,0
22652,han paas mein hee hai,2,0
2052, eth oru onnonnara padam aavum enn urappullavar like adi,4,0
5806, are you expecting happy deepavali force dialogue in 2.0 movie,3,0
17852,the base also houses training facilities for the new frigates and submarines,1,0
14459,aap tab tak oiling kar lo main gumnam ko dekhata hu tab tak,2,0
14940,in after with,1,0
3594,of a also,1,0
8280,ye batao aaj college h aaj,2,0
2380, varan irikkunnath mass padam matram alla  comedy entertainer kudiya,4,0
4741,mein nahin hoon facebook pe,2,0
22442, intha trailer ah siva kumar sir ku pottu kaminga,3,0
7307,although they owned a dog named molly,1,0
8039,this form of government was known as the danelaw,1,0
5489,yahaan ladakiyaan nahin milatee,2,0
12257, saho trailer 20 hrs le took more views. nerkonda paarvai nakkitu poirchu.,3,0
17195,promo video  ente ikka,4,0
1038,mar to nahin daaloge,2,0
