,text,lang
10392, thoothukudi karen irrukira varaikum intha padam oodathu. engala pathu samuga virothinu sonilla. athu yabakam irrugu.,3
21512,arjun reddy,4
13563,are hou i am b,2
8058,naee ta tera bandar banaana hai maee,2
2188," this gonna be average film like sindubath, rekka for vjs",3
9291,however in total there are seven ministers with responsibilities administered by the department,1
9358," sahoo - 12m nkp - 9m only so ,sad",3
6672, dislike adikan mtram kure per nokiyiriunna polund,4
4629,fictional unleashing,1
11303,main kaisa dikhata hoon ye dekhane,2
12263,isbn 0786412208baird television  the worlds first high definition colour television system,1
21433,its county seat is towner north dakota,1
542,the current town manager is michael caira,1
9373,a monarch 1,1
4285,mammoka mass's super entae videoum kudae kaanu,4
19456,on december 26 the president replied in a letter,1
11420,ab jo tum kahogee vahee,2
5089, thalapathy kaga paaka vanthavangala like podunga 🤩,3
17212,kya pahana hai tumane,2
18066,ye rajasthan mein hai,2
864,think tank lays into network rail structure guardian 16 september 2002,1
6862,your nice name please,2
4000, padipa matum namma kitendhu eduka mudiyathu  looks another raw film from vetrimaran,3
9833,the english translation of the german entry reads,1
2763, rajni is back to bang again,3
19928,she toured europe africa and asia lecturing and helping to establish clinics,1
1640, njan nookumbol 17k views and 113k likes  ikkade pillerude power like adikk. . . . (edited because of the increasing of likes),4
3495, ekkkaaaaa .... kaathirunath veruthe aayillaaa ... heavy item .. ekka fans hit the button ..,4
16056,it is named clive after a depot employee,1
2782, enta ponno ikka kalakum van trailer,4
2727, aval aa kadele freezer il alle.  ithipo kadha motham ondallo trailer il.,4
2562,aapane maravaalee kya,2
944,okay kya phaayada ye argument kar ke ladakiyon se koee aaj tak jeeta hai jo m jeetoonga,2
20018, 2:11 semma smile   sweet sapada poroum pongal ku,3
13995,rolling stone magazine november 1999 ,1
9688,bhaee ane ben pr depend che,2
7985, padippa yaralayum edutthukka mydiyaathu intha dialogue rompa arumaiyaga irukku.  vekkai naaval vendum.,3
12203,well ive certainly heard of canadiana,1
14358, dilepettan pedikarudh koode mammukka fans und okk,4
16196, ada nalla irukum polaye da,3
9658, ufff  kidukkachi nalla rich feel,4
20060, iam vijay anna fan karthi pidikum diwali mass than,3
6514, enda en deivatha dislike pandringa thevudiya pasangala.yaru sottula manna pottaru . savungada prostitute pasangala,3
18024, pakka mass film...lalettan,4
6246,bhaii tu ldka hai m jaanata hu ldki aisein baat nahin kartii,2
15159,tum ram ho kya,2
2786,meyer attended otterbein college from 1907 1909 ,1
13642, yaa mone holywood getup kaathirunnath verthe aayillah bgm marana maass,4
17821,lucifer lostfer aavandirunna mathiyayirunnu .kandittu adutha floapinulla sakalathum kaanunnundu,4
829,anna bente frnd ayitt abinayikunath midukiyil undayirunna bonny anoo,4
5042, வெறித்தனம் #namakhu thevaiyanatha namatha adhichu vangunu,3
16832,upset ho kya aaj,2
201,800k+ likes & 72k+ comments,3
17127,thala .. waiting for aug 8,3
2594,tharikida sabu pora oru kazhchakilla .,4
19699, yaarlam ajith sir a thavara vera yaaralayum indha role la panna mudiyadhu nu ninaikkireenga,3
15807,mein dekha nahin tha,2
9575,key highlights of the collections include,1
11140,likewise eliminating the entry above c gives,1
11073, pls hindi trailer sikirama podunga paa... friendsku ellarukum katanum,3
8092, ikka muthanu ...prayam koodunthorum kooduthal monjan......,4
6215,time 0:53.. yesuvinte kazhuvettiya cross... ithu ozhivakamayirunnu... :(,4
20058,quickly abandoned in favor of scorm 12,1
9238, charithram onnum parayanda mammunniyalle ella malayalikalkkumariyam kuninjoru paniyum cheyyathillennu,4
11826,tourists mostly from the oslo area visit this charming island,1
12902, ithu pwlikkum..... king is back  lvu ikkaaaa,4
130,basically i am from punjab,2
1660, trailer kande oru pidium illatha aralum,4
19715,exams chal rahe na,2
4657,mera naam shahzad hai,2
18780,pahale instagram p message karo tum tab de doonga,2
20572,all the devas wanted to marry her,1
19301,this is known as a dispersion relation,1
16151, ajith sir carrierlaye idhu vidhyasamaana padamnu solravanga cmt pannunga,3
12001,his surgery was a success and all the cancer was removed,1
15872, villain tovino anengkil maari 2 kazhiyinj 2 movie as villain,4
11914,i am not no homo,2
14716,speech by the chief minister,1
13916,moonlight flows through my prayers the spectrum too,1
3797,kolkata se hee,2
11369,ab too chaki hai tho rahegee,2
22168,formed is parliament domingo,1
16407,full name hai tumhaare paas,2
9088,pwoli..... ethu vere level..... raja returns......ikka da,4
20390,super star rajnikanth fan like hit,3
11123, enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu.' avulla',4
10275, yepavum single star thaaa athu ..enga super star thaaaaa,3
18284, august 8 tamil naaduke  bikil  adikapothu,3
5469,apanee maan ke kahane par,2
2916, kerala thalapathi fans hit  like,3
8789,karalo jo karana hai,2
3448,102 k views 150k likes youtube,3
12935,mein kya kar sakata,2
18003,chicken sapudra ov'oruthanum kolagaran thaan,3
1292,qureshi enn peru kettvar etra perund?,4
10213, aah nalla best marakkar...sound kettal thanne ariyam...ithu adutha neeraliyo odiyano aavanulla laksham aanu...daivame ee pulli ithu enthinulla purapadu aanu...🤣,4
6602, lucifer  lalettan polikkumm kerala abhimanam lalettan,4
22155, trailer erengunenu mumb 5.2k dislike adichavanmark ente naduviral namaskaram,4
10484,either psychologically 329 buried,1
9982, neraya neraya yethir pakurom padutola varuma,3
5719, ambooo roman ezunettu  epic loading,4
9013,written tradition of kannada begins in the 5th to 6th century ce,1
8936,utah less mormon than ever,1
21057, katta waiting  ////./../// for  lalettanszzzz magic.....,4
18429, #dhanush anna fans hit like,3
19694, padam vere level.. feel tharunnu ee trailer,4
7921, hindukkalkku mahiravanan islamil avane ibilis ennu vilikkum.christianinkalkkidayil avanu oru nereyulla.lucifer!!!,4
12673, mamangam alla avante apppan vannallum eth vijayikkum,4
20741,same date vaale to bahut kam milate hain,2
16831,it also has a loudspeaker,1
19206,kya karoge ja kar,2
17690,hero trailer > avengers end game,3
13190,the name of the class file is the name of the class with class appended,1
6162,thou art beyond thought and ever mysterious,1
10063, nalaiku thala ya pakaporom....marana waiting....for thalapathy fans,3
17950, nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan,4
20705, trailer varunathinu mumbu dislike adichavarku enta vaga,4
16105,what you doing in studies,2
6647, romam oke eneetu ninnu salute chyum,4
1826,vahaan par chaay ke rate kya h,2
9878, ippa enna panna poram ellarum like poda poram,3
20466,aur nahin to kya,2
6558,poquoson is one of the oldest continuously named cities in virginia,1
11521,bhaee aur bahan,2
20639, brand new bmw il vannerangum ennu pratheekshichu,4
2601,superstar rajinikanth sir's die hard fans kill this like button,3
10843,pahale banda mila bhaee jo chat chhodakar chala nahin gaya,2
544, trending la #39 palce la irunthaalum .na daily nkp trailer pathutu tha irukkan.,3
19483,gurwinder preet naam hai sadda,2
12778,kee lena padata to,2
12979,to hand yields census,1
7644, rajini mass my age18 rajini fan,3
20548, 30 min 400k view adichu makkale🤩🤩🤩,4
13519,haan gussa mujhe aaya tha,2
13272,11m views aayo ennu nokkan vannavarundo?,4
19609,vijay babuvinu pakaram vere actor aayrnnenkil perfect aayene,4
14762,please come fastly,2
2483, 0:18 - 0:42 dunkrik bgm 0:43 - 1:00 viswasam ajith intro bgm #gv rocks,3
22034,thalapathy  veriyan  is waiting this diwali #bigilvskaithi,3
9475,mainne message kiya face book pe,2
22448,other mountain ranges include the jilinhada mountains zhang guangcai mountains and longgang mountains,1
17400,shankar + rajni = cinematic extravaganza.,3
687, 35 minutes...watched 5 more times...stephen nedumpalliyude kalikalkku waiting...,4
21182, get ready for some petta paraak,3
7633, sappypathy vijayamma bigilu ummpi get more dislikes .. targeted 500k dislikes,3
19531,jo maan karata hai karata hu,2
819, bgm nalla parijayam undallo...evidunnalem saggathi polichu,4
18570,kya karega friend request se konasa chorri hoon m,2
9824,shaadee k ghar vaale jaane,2
8952,well maaph kariyega phir toh hamen kast ke lie,2
17013,bhaee name to bata,2
3066,an abstraction layer or abstraction level is a way of hiding the implementation details of a particular set of functionality,1
19587,subah se bhooke hee baithe ho,2
14394,remake   off pink amitabh jiii... #tapsee,3
10432,the offending verse did not feature in later versions of the song,1
8757,where are you from,2
2111,theek h na do jao,2
5954,happy birthday mammookka  katta ikka fans like adichu polikk,4
17308, thala fan's la oru like podunga,3
18822, happy b dy ikka  malappuram ikka fans like adikk,4
16891,etta...... sherikm super🤝ntha parayuka...  oru rekshem illa.. adipoli... katta wyting,4
12734,why santosh narayan didn't make music to karthik subbaraj,3
15735,pura nakli lagra marvels se kuch madat le lena tha re bhai log,3
10464,corbett edward p j classical rhetoric for the modern student,1
13215, tralier 20yil kudthall kandavarr hit like,4
1233, eppozhum views koodunno ennariyan vendi varunnavar undo,4
12055,kyoonki naam m rakha hee kya h,2
21801,achchha tell na where were you from please,2
21657,the latter afforded exceptional shine and smoothness,1
5219,to reply to naee kiya,2
7209, oru aradhakan avanayi oru katha menanju.... aradhakan stronganekill avan double strong anu..... #prithvi#lalettan,4
1891,to problem hotee h,2
6303, ennikill oru 10 like ikkaye istamulvar please,4
12810, enna irenthalum... thala naa usure daa,3
17126,eantea eathra odi nee kandatha ithum kudi kanea,4
2770,compelete mass making oru rakshayumilla.  raju ettan mass vimarshichavare vayi adappicha shilamea ollu raju ettanu,4
824, manju waarier looks like devashena u feel it guys,3
16951,and i will catch your at eleven ha,2
20206, oru newcomern kittavaunna etavaum nalla role....  all d bst team,4
9405,ladakiyon ko jaroorat nahin padatee,2
15800,shes down on the ground,1
12061,actually you are male or female tell,2
10578,okay jab tak battery hai tab tak baaten chalengee,2
3983,abhee phir change karake aayee,2
8624, batman_1 =jeeva in முகமூடி batman_2 = sk in hero...,3
17393,but har kisee ka apana dekhane ka najariya,2
19564, gulfstream faces penalty on pilot hours maintenance the wall street journal,1
20223,jal office hai mera,2
17051, i love മലയാളം-ಮಲಯಾಳಂ- malayalam movies. love from ಕರ್ನಾಟಕ-കർനാടക-karnataka,4
2756, dislike adichavan maarude nenjathu irikkatte ente like thendikal,4
15732,keenab poora sentence ka mean bataoge,2
22363,butler was furious with gillmores timidity and incompetence and arrested him,1
19947, soubinum suraj ettanum polichuuuu padam poliiiii  oru family ayittum kannan pattiya nalla padaaammm,4
14090,during his teenage years bakshi took up boxing,1
16035,coffin more commonly referred to the system as the mysterious road,1
718,tab tak main bhee kuchh productive kar leta hu,2
18480, makkal selvan.....is mass.....avarukkaka mattumea intha pataththa pakka phorean....,3
14045, ethu njan etho english cinemayil kanditundu.... peru ormayilla.,4
12141, dub k like te dub  k support,3
14436, vera lvl thalaiva u r great,3
197," pink movie remake... amitabh, tapsee pannu remake",3
21203,aap kaun pahale ye batao,2
14057,rit is home to nearly 1500 international students representing 100 countries,1
5312, rajini - shankar fans hit like,3
13843,ithu  super number hit  akum,4
2946, thugs of hindhustan njan kandatha ...,4
1482, makka ithu kanyakumari peachu maathiri thoonuvu.....,3
15556, self troll naraya naraya naray,3
7766, dei antha paravaya paathale mersal ah irruku da,3
386, kaithi trailer vera level bigil ku sangu than pola,3
2340, u1 bgm superb.... thala ajithkumar sir always,3
4390,saffron particles knockin fact,1
8906, 18ampadi enta schoolil aanu shoot chytha christ nagar pinna njan arun alla gokul cinemayil valla chance undo sir,4
4871,nikal lee lagata hai,2
20455, ee role mammookkak aahnnu cherunathu anu arinja...lalettan fans right now kurupottikal....🤣🤣🤣🤣,4
5032,sale apanee hee marwyga mujhe pata h,2
16396,lice,1
21734,sorry i got excited,2
21400,#suriya anna fans always support #karthi anna,3
18083,unitas set many passing records during his career,1
22181, thalaivan verothanam start panntaru...indha diwali nammaldhu thalaivaa,3
14441,vaise m part time dentist bhee hu,2
4791,japanese used car importing has been quite common in republic of ireland since the 1980s,1
10664, enne pole ee trailer slow modil ittu kanda vere aarelum undo,4
17124, vikram fanzz kamal sir fanzz vanthu ennoda channelila red button click pannke,3
10247, luciferine kaal madhurajaye ishtamullavar adiyada like..,4
8635,tum kahaan se ho bhaee,2
8986,gifts are distributed either by tomte usually from a sack or from under the christmas tree,1
295," last diologe vara level,,,, all dislike  member note it ,,thala vara level",3
3228,arjun ashokine kannddappol sherikkumulla policanennu thonniyavar adi like,4
5143,naam bataane kee bhee rakhee h kya,2
1060, onnill kooduthall thavana kandavar like adi..,4
12319, podu saaka vara11 siva anna waiting for movie super hero,3
6813,aise do karake gayee ladakee kaha phir baadame ladaka,2
6227,bhaee name kya hai,2
12418, 2.20 that dance wad amazing.. lv u rajni sir,3
19639, jayasurya chyuna a ella characters um pwoliya... shaji pappen,4
21006, 00:28 endha scene edhu? movie la vandhucha?,3
13005,the tdbengine is distributed as freeware,1
21333,dileep + siddiq + anu sitara..,4
